Loan_ID,Gender,Married,Dependent_No,Education,Self_Employed,Applicant_Income,CoApplicant_Income,Loan_Amount,Loan_Amount_Term,Credit_History,Loan_Status
27706,Male,1,2,Not Graduate,1,96910,31708,10000,300,0,0
27707,Female,1,4,Graduate,1,30746,9556,30000,120,0,1
27708,Male,0,1,Not Graduate,0,84072,,10000,300,0,1
27709,Male,0,3,Not Graduate,1,42191,,40000,360,1,1
27710,Male,0,4,Not Graduate,1,59471,34970,40000,360,1,1
27711,Male,1,1,Not Graduate,1,32212,21832,30000,240,0,1
27712,Male,0,0,Not Graduate,1,23608,7779,10000,300,1,0
27713,Male,0,3,Graduate,1,10123,31271,40000,120,0,0
27714,Male,1,4,Not Graduate,0,51190,42081,20000,120,1,1
27715,Female,0,4,Not Graduate,1,18436,23543,20000,240,1,0
27716,Male,1,2,Not Graduate,0,62753,47646,60000,300,1,1
27717,Female,0,2,Not Graduate,1,82456,,50000,120,1,1
27718,,1,4,Graduate,0,39163,7114,10000,360,0,0
27719,Male,0,3,Graduate,1,63690,,30000,300,0,1
27720,Male,1,0,Not Graduate,0,97563,29615,30000,300,0,0
27721,Male,1,0,Graduate,1,51549,18385,40000,240,1,1
27722,Female,0,1,Not Graduate,1,44894,1040,30000,300,1,1
27723,Male,0,0,Not Graduate,1,4550,29009,40000,240,1,1
27724,Female,0,3,Not Graduate,1,24307,22295,10000,240,1,1
27725,Female,0,3,Not Graduate,1,60317,27257,40000,180,1,1
27726,Male,1,0,Graduate,1,40631,,10000,360,1,0
27727,Female,0,4,Graduate,0,71964,37829,60000,300,1,1
27728,Female,1,0,Not Graduate,1,87053,24970,30000,180,1,0
27729,Female,1,3,Graduate,1,87555,15930,10000,240,1,1
27730,Male,1,3,Not Graduate,1,45602,16044,20000,60,0,1
27731,Male,1,2,Not Graduate,1,3815,25832,10000,360,1,1
27732,Female,1,1,Not Graduate,0,38774,25382,30000,120,1,1
27733,Female,0,1,Not Graduate,1,5714,22513,30000,120,1,1
27734,Male,0,0,Not Graduate,1,39676,43851,50000,360,1,1
27735,Male,0,0,Not Graduate,1,81833,23378,60000,180,1,1
27736,Male,0,4,Not Graduate,1,20511,24558,60000,300,1,1
27737,Male,1,4,,0,10531,9170,10000,60,0,1
27738,Male,1,2,Graduate,0,78529,22405,60000,300,1,1
27739,Male,0,0,Graduate,0,85618,47792,30000,120,1,1
27740,Female,1,3,Graduate,1,13077,10649,40000,360,1,1
27741,Female,0,0,Not Graduate,1,51633,,60000,120,0,1
27742,Male,1,4,Graduate,1,62518,1453,20000,60,1,1
27743,Female,1,0,Graduate,1,61650,28928,60000,360,1,1
27744,Male,1,3,Graduate,0,98529,35718,60000,60,1,1
27745,Male,0,1,Not Graduate,1,51156,13789,20000,240,1,1
27746,Male,1,3,Graduate,0,86488,3403,10000,180,1,0
27747,Male,0,0,Not Graduate,1,73342,16775,60000,120,0,1
27748,Female,1,0,Not Graduate,1,97811,25474,40000,300,1,1
27749,Male,0,1,Not Graduate,0,15275,26789,60000,360,1,0
27750,Male,0,3,Graduate,1,77430,34050,30000,120,1,1
27751,Male,0,3,Graduate,1,80078,21433,20000,120,0,1
27752,Female,1,4,Not Graduate,0,13964,28127,50000,120,0,1
27753,Female,1,0,Graduate,1,43183,41285,40000,60,1,0
27754,Male,0,2,Graduate,1,46079,44871,10000,360,1,0
27755,Male,1,1,Graduate,0,98676,37167,20000,60,0,1
27756,Male,1,2,Graduate,0,64527,40129,50000,180,1,1
27757,Male,0,0,,0,4447,25316,60000,120,1,0
27758,Male,1,1,Not Graduate,0,15444,,20000,240,0,1
27759,Male,0,2,Graduate,1,84664,3929,60000,300,0,1
27760,Male,1,1,Graduate,0,94112,11773,60000,360,1,0
27761,Male,0,0,Graduate,1,92019,,10000,120,1,1
27762,Male,1,2,Not Graduate,0,61829,46165,50000,240,1,0
27763,Male,1,2,Not Graduate,1,20780,38102,50000,120,1,1
27764,Female,0,2,Not Graduate,1,48783,24238,50000,240,1,1
27765,Male,1,4,Graduate,1,57030,2809,50000,60,1,0
27766,Male,1,0,Not Graduate,0,20375,16473,20000,360,0,1
27767,Male,1,4,,1,29137,34640,30000,360,0,1
27768,Male,0,1,Not Graduate,1,77913,,10000,300,0,0
27769,Female,0,1,Not Graduate,1,97873,33097,40000,60,1,0
27770,Male,1,2,Graduate,1,18217,4604,60000,300,0,1
27771,Male,0,3,Not Graduate,0,32033,12962,40000,360,1,1
27772,Male,1,2,Graduate,0,54396,17349,10000,120,1,1
27773,,1,4,Not Graduate,1,40036,7687,60000,120,1,0
27774,Female,1,0,Not Graduate,1,10056,22423,20000,240,0,0
27775,Male,1,2,Not Graduate,1,47644,27384,30000,300,1,1
27776,Male,0,4,Not Graduate,1,35168,44715,40000,240,1,0
27777,Female,0,4,Graduate,1,3869,21498,60000,120,1,0
27778,Female,0,3,Graduate,1,40970,,60000,120,0,0
27779,Female,1,0,Graduate,1,7499,47925,60000,180,1,1
27780,Male,0,0,,1,98839,,30000,360,1,1
27781,Male,1,4,Not Graduate,0,87481,25935,50000,300,1,1
27782,Male,0,3,Graduate,1,12035,,20000,360,1,1
27783,Male,1,2,Not Graduate,1,85664,35338,50000,60,1,1
27784,Female,1,0,Graduate,0,25733,11864,30000,180,0,0
27785,Male,1,2,Not Graduate,0,72813,,40000,360,0,1
27786,Female,0,3,Graduate,1,18975,19222,30000,60,0,1
27787,Male,1,4,Graduate,1,92286,5708,10000,300,0,1
27788,Male,1,2,Not Graduate,0,11973,34566,50000,360,1,1
27789,Female,0,0,Graduate,1,15270,4639,40000,60,1,1
27790,Male,1,0,Not Graduate,1,11213,3535,50000,60,0,1
27791,Male,0,4,Not Graduate,0,94191,14112,10000,180,1,0
27792,,1,0,Not Graduate,0,4202,48511,50000,240,1,0
27793,Male,0,1,Graduate,1,24825,,60000,240,1,0
27794,Male,1,0,Not Graduate,0,4402,7944,20000,300,0,1
27795,Male,1,0,Not Graduate,0,78369,27755,60000,60,1,1
27796,Male,1,1,Graduate,0,12466,25150,30000,300,1,1
27797,Male,0,0,Not Graduate,1,62820,4892,20000,240,1,0
27798,Female,0,3,Not Graduate,0,99962,26129,50000,180,0,1
27799,Male,0,3,Graduate,1,6709,40820,10000,300,1,1
27800,Male,0,4,Graduate,0,76145,13535,30000,360,1,0
27801,Male,0,4,Not Graduate,1,5969,9149,60000,240,1,1
27802,Male,0,2,Not Graduate,0,31340,10753,60000,360,1,1
27803,Female,1,3,Not Graduate,0,50198,43168,30000,60,1,1
27804,Male,1,2,Not Graduate,1,63971,8079,20000,240,1,1
27805,Female,1,0,Graduate,0,25034,47043,60000,360,0,1
27806,Male,0,1,Not Graduate,1,1218,38566,20000,240,0,1
27807,Male,1,1,Graduate,1,66139,1762,10000,300,1,0
27808,Female,0,3,Not Graduate,1,76490,2760,10000,180,1,1
27809,Male,1,4,Graduate,0,85731,,60000,300,1,0
27810,Male,0,4,Graduate,1,78580,2125,40000,60,0,0
27811,Male,0,2,Graduate,1,46564,7879,30000,360,1,1
27812,Female,0,0,Not Graduate,1,27398,26100,40000,180,0,0
27813,Female,0,1,Not Graduate,0,44186,11929,10000,180,1,1
27814,Male,0,4,Not Graduate,0,8556,25262,30000,120,1,1
27815,Male,0,4,Not Graduate,1,9352,28212,10000,240,1,0
27816,Female,0,1,Not Graduate,1,28717,2011,40000,240,0,0
27817,Male,1,4,Not Graduate,1,79962,5139,40000,240,1,1
27818,Female,0,4,,0,69951,34648,50000,300,1,0
27819,Male,1,3,Graduate,1,10328,34868,20000,60,1,1
27820,Male,0,4,Graduate,0,71959,25067,10000,240,1,0
27821,Male,1,0,Graduate,1,29566,21293,40000,360,1,1
27822,Male,0,3,Not Graduate,1,55513,15884,40000,300,1,0
27823,Male,0,3,Not Graduate,1,41184,4548,10000,60,1,0
27824,Female,0,2,Not Graduate,1,40937,39008,20000,360,0,1
27825,Female,1,1,,1,10682,2121,10000,180,0,1
27826,Male,1,3,Not Graduate,1,41278,3206,10000,240,1,0
27827,Female,0,2,Not Graduate,1,33465,44139,20000,60,1,1
27828,Male,1,2,Not Graduate,0,79646,40978,60000,180,1,0
27829,Male,0,1,Not Graduate,0,77644,44588,40000,360,1,1
27830,Male,1,1,Not Graduate,0,1714,12155,30000,360,1,1
27831,Male,0,1,Not Graduate,1,61983,7243,10000,360,0,0
27832,Male,0,2,Graduate,1,50506,13311,30000,300,0,1
27833,Male,0,3,Not Graduate,1,76176,37325,30000,300,1,1
27834,Male,1,1,Graduate,1,93784,35839,10000,360,0,0
27835,Male,0,3,Graduate,1,54484,16619,40000,300,0,0
27836,Male,0,0,Graduate,0,92541,42108,20000,300,0,1
27837,Male,1,0,Not Graduate,1,84114,9347,60000,300,1,0
27838,Male,0,1,Graduate,1,94599,4434,60000,360,1,0
27839,Female,0,0,,0,94482,15261,50000,120,1,1
27840,Female,1,1,Not Graduate,1,91164,44557,60000,300,0,0
27841,Male,1,2,Not Graduate,1,38794,22240,10000,180,0,1
27842,,1,4,,0,46834,23554,20000,360,0,0
27843,Female,0,0,Not Graduate,0,80856,12346,50000,240,1,0
27844,Female,1,3,Not Graduate,1,57536,7769,20000,180,1,1
27845,Female,1,4,Not Graduate,0,2260,49973,50000,240,1,1
27846,Male,1,1,Not Graduate,0,55118,42219,30000,300,1,1
27847,Male,0,1,Not Graduate,0,10294,3121,50000,360,0,0
27848,Male,0,4,Graduate,0,46065,,30000,60,1,1
27849,Male,0,3,Not Graduate,1,11360,,20000,300,1,0
27850,Female,0,0,Graduate,0,19747,,50000,240,0,1
27851,Male,0,4,Not Graduate,0,51174,10694,40000,240,1,1
27852,Male,1,4,Graduate,1,41932,,10000,360,0,0
27853,Male,1,4,Not Graduate,1,73958,28749,50000,120,1,0
27854,Male,1,0,Not Graduate,1,11060,19410,20000,360,0,1
27855,Male,1,0,Not Graduate,0,33820,31505,20000,60,1,0
27856,Male,0,1,Not Graduate,1,57462,8743,60000,360,1,1
27857,Female,0,4,Graduate,0,64079,16977,30000,60,0,1
27858,Male,0,4,Not Graduate,1,6747,24410,60000,180,0,1
27859,Male,0,3,Graduate,1,50492,16882,50000,240,0,1
27860,Male,1,0,Graduate,1,13815,24903,40000,120,1,1
27861,Female,0,3,Not Graduate,1,24728,44419,60000,120,0,1
27862,Male,0,4,Graduate,1,85908,35038,20000,240,1,1
27863,Male,0,0,Not Graduate,1,15028,34520,60000,60,1,0
27864,Male,0,0,Graduate,1,87594,20990,10000,60,1,1
27865,Female,0,4,Graduate,1,58681,29080,10000,120,1,0
27866,Male,1,1,Graduate,1,33026,10252,50000,240,1,1
27867,Male,0,4,Not Graduate,0,35748,40748,40000,60,1,0
27868,Male,1,4,Not Graduate,1,55826,15976,20000,120,1,1
27869,Male,1,4,Not Graduate,1,47600,44921,30000,60,1,0
27870,Male,0,1,Not Graduate,1,50496,2889,20000,120,1,1
27871,Male,0,3,,1,83395,31173,10000,240,0,0
27872,Male,0,4,Not Graduate,0,39361,27603,20000,360,1,0
27873,Male,0,0,Graduate,0,57336,18189,60000,240,1,0
27874,Male,1,4,Not Graduate,0,54525,,10000,180,1,1
27875,Female,1,2,Graduate,1,75857,37584,10000,240,0,1
27876,Male,0,1,Graduate,0,21257,34282,40000,60,0,0
27877,Female,0,1,Not Graduate,1,46030,28106,50000,360,0,1
27878,Female,1,4,Graduate,0,64032,41074,50000,60,0,0
27879,Male,1,0,Not Graduate,1,16464,23797,40000,120,1,1
27880,Male,1,4,Not Graduate,1,72404,6458,20000,240,1,1
27881,Female,0,4,Graduate,1,85574,3810,60000,60,1,0
27882,Male,1,1,Not Graduate,1,77285,12001,40000,180,0,1
27883,Male,1,0,Graduate,0,17422,3384,40000,180,1,0
27884,Female,0,4,Graduate,1,73275,28866,60000,120,0,1
27885,Male,1,3,Not Graduate,1,48375,49185,20000,120,0,1
27886,Male,0,0,Not Graduate,1,51802,47539,50000,120,0,1
27887,Male,0,4,,0,61928,46694,40000,60,1,1
27888,Male,0,3,Not Graduate,0,34592,36186,20000,60,1,1
27889,Female,1,3,,1,54096,11424,40000,120,0,0
27890,Female,1,2,Graduate,1,51468,18291,20000,360,1,1
27891,Female,1,3,Not Graduate,0,19674,31945,30000,120,1,1
27892,Male,0,3,Graduate,0,77934,13653,30000,120,1,1
27893,Male,0,4,Not Graduate,1,67214,5217,60000,120,1,1
27894,Male,1,1,Not Graduate,0,3897,,50000,60,1,1
27895,Male,1,3,Graduate,1,76342,41678,60000,180,0,1
27896,Female,1,4,Not Graduate,0,41704,2999,60000,60,1,1
27897,Male,1,0,Not Graduate,0,24353,38154,50000,180,1,0
27898,Male,0,4,Not Graduate,1,95882,13661,40000,120,1,0
27899,Male,0,4,Not Graduate,1,78096,21745,60000,60,0,1
27900,Female,0,1,Not Graduate,1,56406,,10000,180,0,1
27901,Female,1,4,Not Graduate,0,1834,,60000,360,0,1
27902,Male,0,1,Graduate,1,71991,48291,20000,240,1,0
27903,Male,0,2,Graduate,1,12553,,20000,120,1,1
27904,Male,1,4,Not Graduate,1,75100,27516,50000,300,1,0
27905,Male,1,1,,0,16678,20607,20000,360,1,0
27906,Male,1,4,Graduate,0,84192,12743,30000,180,1,1
27907,Male,0,4,Not Graduate,0,4123,35749,10000,360,0,1
27908,Male,1,3,Not Graduate,1,89404,6244,60000,240,1,1
27909,Male,0,0,Graduate,0,55636,39438,50000,240,1,0
27910,Male,0,4,Graduate,0,96932,37393,50000,360,1,0
27911,Male,0,0,Graduate,1,39056,15939,40000,180,0,1
27912,Male,0,1,Graduate,0,82739,,40000,180,1,0
27913,Male,1,0,Not Graduate,0,21056,19289,50000,60,1,0
27914,Male,1,2,Not Graduate,1,53119,22328,40000,300,1,1
27915,Male,0,2,Not Graduate,0,66016,10576,10000,180,1,1
27916,Female,0,1,Graduate,1,81457,41401,60000,360,1,1
27917,Male,1,1,Graduate,1,53412,3718,60000,360,0,1
27918,Female,0,4,Not Graduate,0,53768,18460,20000,60,0,1
27919,Female,1,1,Not Graduate,0,2013,5972,60000,360,1,1
27920,Male,1,0,Not Graduate,0,24920,14644,30000,60,1,1
27921,Female,0,1,Not Graduate,1,91175,21113,60000,60,1,1
27922,Female,0,2,,1,54199,1978,40000,360,1,0
27923,Male,1,4,Not Graduate,1,7835,11655,30000,180,0,0
27924,Male,0,2,Graduate,1,92271,,10000,240,1,0
27925,Male,0,3,Graduate,0,68313,,50000,300,0,1
27926,Female,0,1,,0,17379,,40000,300,1,1
27927,Male,0,2,Not Graduate,0,61016,45686,20000,240,1,0
27928,Female,1,4,Graduate,1,34260,,60000,240,1,1
27929,Female,0,2,Graduate,0,44709,48621,30000,360,1,1
27930,Female,1,4,Not Graduate,1,67849,18900,10000,60,1,1
27931,Male,1,2,Graduate,0,47784,10404,20000,180,1,1
27932,Male,0,0,,1,47801,22914,60000,60,1,1
27933,Male,0,0,Graduate,1,35684,,50000,180,1,1
27934,Female,1,1,Not Graduate,0,77822,25420,40000,120,0,1
27935,Male,1,3,Not Graduate,1,44236,49253,60000,240,1,0
27936,Male,1,3,Graduate,0,42810,4697,10000,120,1,1
27937,Male,1,3,Graduate,1,10492,36824,60000,120,0,1
27938,Female,1,3,Not Graduate,1,68860,,40000,300,1,1
27939,Male,1,3,Not Graduate,0,72002,42706,50000,60,1,1
27940,Male,1,3,Graduate,0,38106,19127,50000,180,1,1
27941,Male,0,4,Not Graduate,1,62319,,30000,240,0,0
27942,Male,0,4,Not Graduate,1,96598,8699,30000,360,0,1
27943,Male,1,3,Graduate,1,68060,2076,20000,300,1,0
27944,Female,1,1,Not Graduate,0,80487,42225,20000,120,1,1
27945,Female,0,2,Not Graduate,1,87484,41568,50000,60,1,1
27946,Female,1,3,,0,94919,,60000,60,0,0
27947,Male,1,4,Graduate,1,14153,32755,40000,360,1,1
27948,Female,0,0,Not Graduate,0,77467,12505,10000,300,0,1
27949,Male,1,1,Graduate,0,47664,1912,30000,300,1,0
27950,Female,0,4,,1,69665,13513,50000,60,0,0
27951,Female,0,4,Not Graduate,1,4184,22343,20000,240,1,1
27952,Male,0,0,Not Graduate,1,72871,40207,10000,240,1,1
27953,Male,1,0,,1,12350,9476,40000,120,0,1
27954,Female,1,4,Not Graduate,1,38061,44495,60000,180,0,1
27955,Male,1,3,,1,55612,22107,60000,60,0,1
27956,Male,0,2,Graduate,0,88628,18268,50000,240,1,1
27957,Male,0,3,Graduate,1,39059,43705,20000,120,1,1
27958,Male,0,1,Graduate,0,1533,19457,50000,180,0,0
27959,Female,0,4,Graduate,1,28041,12939,20000,240,1,0
27960,Male,0,3,Graduate,1,53649,7272,20000,180,0,1
27961,Female,1,1,,1,90461,34780,20000,240,1,1
27962,Female,0,1,Not Graduate,1,74326,47431,20000,300,0,1
27963,Female,1,2,Graduate,0,4051,,40000,300,1,0
27964,Female,0,2,Graduate,1,25685,41539,10000,60,0,1
27965,,1,4,Graduate,0,28240,12799,30000,360,1,0
27966,Female,1,0,Graduate,0,98218,44397,30000,240,1,1
27967,Female,0,1,Graduate,1,94009,2850,60000,120,0,0
27968,Female,1,3,Not Graduate,0,79713,28684,50000,60,0,1
27969,Male,0,1,,0,84649,29413,60000,360,1,1
27970,Female,1,2,Not Graduate,1,29264,,50000,240,0,0
27971,Male,1,4,Graduate,1,16246,10711,40000,180,1,1
27972,Male,0,1,Graduate,1,6569,36794,20000,180,1,0
27973,Female,0,0,Not Graduate,0,32439,38161,20000,180,0,0
27974,Male,0,3,Not Graduate,1,34884,38685,30000,180,0,1
27975,Male,0,4,Not Graduate,1,99283,,50000,300,1,1
27976,Male,0,1,Not Graduate,0,66468,,30000,240,1,0
27977,Female,0,0,Graduate,1,57859,31393,40000,300,1,0
27978,Male,1,3,Graduate,1,14640,11844,40000,300,1,1
27979,Male,0,3,Not Graduate,1,81961,44929,30000,180,0,1
27980,Male,0,4,Not Graduate,1,50121,19981,20000,60,1,1
27981,Female,1,0,Graduate,0,38375,,20000,180,1,0
27982,Female,1,2,Not Graduate,1,20564,35446,20000,300,1,0
27983,Male,0,1,Graduate,1,59788,1363,50000,60,1,1
27984,Male,1,4,Not Graduate,1,19228,49098,60000,60,0,1
27985,Male,1,1,Not Graduate,1,35047,39654,60000,120,1,1
27986,Male,1,2,Not Graduate,0,79683,44297,40000,120,1,1
27987,Male,0,3,Not Graduate,0,27645,36669,40000,300,1,1
27988,Male,1,4,Graduate,0,35109,8568,30000,300,1,1
27989,Male,0,1,Graduate,0,74583,16095,60000,300,1,1
27990,Female,1,1,Not Graduate,0,97181,37648,60000,300,1,0
27991,Male,0,3,Not Graduate,1,97608,7779,60000,180,0,1
27992,Male,0,4,Not Graduate,1,75278,7370,60000,300,0,1
27993,Female,1,1,Not Graduate,1,3945,,20000,60,1,1
27994,Male,1,1,Not Graduate,1,13288,14988,30000,360,1,1
27995,Female,0,4,Graduate,1,39225,45076,20000,60,1,1
27996,Male,0,4,Not Graduate,1,11386,26631,40000,360,1,0
27997,Male,0,4,Not Graduate,1,17480,35760,30000,120,0,0
27998,Female,1,4,Graduate,0,96397,41933,60000,60,0,1
27999,Female,0,3,Not Graduate,1,80398,2160,10000,120,1,0
28000,Male,1,4,Graduate,1,34391,20020,50000,300,1,0
28001,Male,1,1,,0,85966,37120,60000,180,1,1
28002,Male,0,1,Not Graduate,1,84640,38234,10000,60,1,1
28003,Female,0,3,Not Graduate,0,48726,7431,50000,240,0,1
28004,Female,0,1,Not Graduate,1,72783,3412,20000,360,1,0
28005,Male,0,3,Graduate,1,11718,,30000,120,0,1
28006,Male,1,3,Graduate,1,49501,41293,60000,180,1,1
28007,Female,0,3,Graduate,1,23714,20339,10000,180,0,1
28008,Female,0,3,Not Graduate,1,32943,45705,30000,300,1,1
28009,Male,0,2,Not Graduate,0,12820,,10000,360,1,0
28010,Female,0,2,Not Graduate,1,21129,,20000,180,1,0
28011,Female,1,3,Graduate,1,37410,33863,20000,240,1,1
28012,Female,1,2,Graduate,1,86190,26583,10000,360,1,0
28013,Male,1,0,Not Graduate,1,10039,34184,60000,120,1,1
28014,Female,1,1,Graduate,1,18419,45522,60000,360,1,0
28015,Male,1,2,Not Graduate,0,59668,42788,50000,300,1,0
28016,Male,1,3,Not Graduate,1,7784,2930,10000,180,1,1
28017,Male,1,2,Graduate,1,16237,7212,50000,240,1,1
28018,Male,0,1,Not Graduate,0,37179,27776,40000,240,0,1
28019,Female,1,2,,0,66493,45947,30000,300,0,0
28020,Male,0,2,Graduate,1,79862,48677,60000,240,0,1
28021,Female,1,2,Graduate,1,31574,25878,50000,180,0,1
28022,Female,0,3,Graduate,0,92645,14919,40000,240,1,0
28023,Female,0,2,Not Graduate,0,80045,31778,50000,240,0,1
28024,Male,0,1,Graduate,1,21676,48515,60000,60,1,1
28025,Female,1,4,Graduate,1,68360,38942,50000,60,0,1
28026,Male,0,3,,1,69044,45905,40000,120,0,1
28027,Female,0,0,Not Graduate,1,1520,29659,30000,360,1,1
28028,Male,1,2,Not Graduate,1,35542,37823,50000,300,0,0
28029,Female,0,4,Graduate,1,53375,33834,30000,240,0,1
28030,Female,0,4,Not Graduate,1,24584,3827,40000,360,1,1
28031,Female,1,3,Not Graduate,1,6622,49344,60000,60,1,1
28032,Female,1,4,Graduate,1,92132,4324,20000,360,1,1
28033,Female,0,4,Graduate,1,55894,,60000,360,1,1
28034,Male,0,2,Not Graduate,1,94618,38031,50000,60,1,0
28035,Male,1,2,Not Graduate,0,11448,28443,10000,180,1,1
28036,Male,1,0,Graduate,0,92513,46270,60000,120,1,0
28037,Female,1,2,Graduate,1,57439,18863,60000,300,1,1
28038,Female,0,1,Not Graduate,1,43455,22411,10000,180,1,1
28039,Male,1,4,Graduate,1,66471,44848,30000,120,0,0
28040,Male,1,2,Graduate,1,53831,30936,40000,180,0,0
28041,Female,0,3,Graduate,0,81845,35065,10000,360,0,0
28042,Female,0,0,Not Graduate,0,5452,42200,10000,120,1,0
28043,Male,0,3,Not Graduate,0,29185,42956,60000,60,0,1
28044,Male,0,1,Graduate,0,99983,28537,20000,180,0,0
28045,Male,1,3,Not Graduate,0,38452,34789,60000,120,1,1
28046,Male,0,0,Not Graduate,0,89640,49913,60000,180,0,1
28047,Male,1,1,Graduate,1,80521,47701,50000,120,1,1
28048,Male,1,1,Not Graduate,0,92091,28657,60000,360,0,1
28049,Female,1,0,Not Graduate,1,18421,34671,50000,120,1,1
28050,Male,0,3,Graduate,0,97244,24106,10000,300,0,1
28051,Male,0,4,Graduate,0,54636,20453,20000,360,0,0
28052,Male,1,0,Not Graduate,0,48157,,50000,180,1,0
28053,Female,0,1,Not Graduate,0,33083,17696,40000,180,1,1
28054,Male,1,3,Graduate,1,51068,4340,30000,240,1,1
28055,Male,1,0,Not Graduate,1,5800,29182,20000,180,1,0
28056,Male,1,3,Not Graduate,1,3375,16451,40000,300,1,0
28057,Male,0,1,Not Graduate,1,67931,22775,20000,360,0,1
28058,Male,0,1,Not Graduate,1,25859,,60000,60,0,0
28059,Female,0,0,Graduate,1,27937,4912,10000,180,1,1
28060,Female,0,3,Not Graduate,1,42302,18351,60000,180,1,0
28061,Male,1,0,Not Graduate,1,23973,28243,10000,360,0,0
28062,,0,0,Not Graduate,1,80171,41900,30000,60,0,1
28063,Female,0,1,Graduate,1,16982,46801,40000,360,0,1
28064,Female,1,3,Graduate,1,56222,,50000,360,0,1
28065,Male,1,0,Graduate,0,35489,26317,30000,180,0,1
28066,Male,1,1,Not Graduate,1,39905,4230,20000,120,1,1
28067,Male,0,0,Not Graduate,1,82222,12782,60000,120,0,1
28068,Male,1,4,Graduate,0,87585,40836,50000,120,1,0
28069,Male,1,4,Not Graduate,1,79939,26466,60000,120,1,1
28070,Male,0,4,Graduate,1,60061,6398,20000,360,1,0
28071,Male,0,2,,1,23412,,50000,240,1,1
28072,Female,0,3,Not Graduate,1,72947,22195,40000,120,1,1
28073,Male,1,0,Not Graduate,0,51593,,50000,120,0,1
28074,Male,0,4,Graduate,1,90017,,10000,240,1,1
28075,Male,0,2,Graduate,1,74804,34187,30000,240,0,0
28076,Male,0,4,Not Graduate,1,52149,11682,10000,360,0,1
28077,Male,0,2,Not Graduate,0,24643,16174,30000,60,1,1
28078,Female,0,0,,1,87461,48528,40000,120,1,1
28079,Male,1,4,Not Graduate,1,4163,41068,40000,180,1,1
28080,Female,1,3,Graduate,0,72836,26816,10000,120,0,0
28081,Male,1,3,Not Graduate,0,42976,15463,40000,60,1,0
28082,Male,1,3,Graduate,1,87999,,60000,120,1,1
28083,Male,1,3,Not Graduate,1,45941,46972,20000,360,1,1
28084,Male,0,3,Not Graduate,1,97337,28074,30000,240,1,0
28085,Male,1,3,Graduate,0,36807,,40000,360,1,1
28086,Male,0,0,Graduate,1,92795,37891,30000,60,1,1
28087,Male,0,4,Graduate,0,20091,13163,10000,300,1,1
28088,Male,1,4,Not Graduate,1,36201,,30000,180,0,1
28089,Male,0,3,Graduate,1,21270,23680,10000,240,1,1
28090,Male,1,3,Not Graduate,1,9813,42059,20000,120,1,1
28091,Female,1,3,Not Graduate,0,13306,17336,50000,240,0,1
28092,Male,0,1,Graduate,0,12999,2154,30000,360,1,0
28093,Male,0,1,Graduate,0,28680,44055,20000,300,0,1
28094,Male,0,2,Not Graduate,1,13714,32874,40000,60,0,1
28095,Male,1,2,Graduate,0,62644,38918,10000,60,1,1
28096,Male,1,3,Graduate,0,42778,31949,20000,120,0,1
28097,Female,1,1,,0,43831,25612,40000,120,0,0
28098,Male,1,0,Not Graduate,1,38555,15927,30000,240,1,1
28099,Female,0,2,Graduate,1,73994,40816,60000,300,1,1
28100,Female,0,1,Graduate,1,29556,13400,40000,180,0,1
28101,Male,1,2,Graduate,1,37480,16885,60000,300,0,0
28102,Male,1,2,Not Graduate,0,72879,49543,30000,240,1,1
28103,Male,0,4,Graduate,1,80570,36283,30000,240,0,1
28104,Female,0,1,Graduate,1,63069,21217,40000,300,1,0
28105,Female,1,2,Not Graduate,1,62227,18399,50000,240,0,0
28106,Male,0,1,Not Graduate,1,84451,,60000,180,0,0
28107,Male,0,1,Not Graduate,1,21387,22024,20000,180,1,1
28108,Male,0,1,Graduate,0,75101,16706,50000,300,1,1
28109,Female,0,1,Graduate,1,84891,25381,30000,360,1,1
28110,,1,2,Graduate,0,55705,,40000,240,1,1
28111,Male,1,4,Graduate,1,10493,2346,50000,120,0,0
28112,Male,1,4,Graduate,1,96176,33934,50000,180,1,0
28113,Male,0,0,Not Graduate,0,81291,36608,60000,360,1,1
28114,Male,1,1,Not Graduate,0,34503,15807,40000,180,1,0
28115,Male,0,2,,1,2870,37525,30000,240,0,1
28116,Male,1,1,Not Graduate,1,56600,,30000,60,0,1
28117,Male,0,4,Not Graduate,0,37700,40309,50000,180,0,1
28118,Male,1,4,Graduate,0,22889,25818,50000,300,0,1
28119,Male,1,4,Graduate,1,71771,38126,60000,120,1,1
28120,Female,1,3,Not Graduate,1,43703,31698,60000,240,1,1
28121,Male,1,4,Not Graduate,0,6691,19709,40000,240,0,1
28122,Female,1,2,Graduate,1,15474,9079,30000,60,0,1
28123,,0,0,Graduate,1,16459,26173,20000,60,1,1
28124,Male,0,4,,0,72371,,40000,360,1,0
28125,Male,0,4,Graduate,1,25572,39185,50000,60,1,1
28126,Female,0,1,Graduate,1,15000,10626,10000,300,1,0
28127,Male,1,0,Not Graduate,1,42409,,30000,60,1,0
28128,Female,0,1,Not Graduate,1,44878,40776,60000,240,1,0
28129,Female,0,0,Not Graduate,1,68500,16563,30000,180,1,1
28130,,0,1,Not Graduate,1,77664,46408,20000,360,1,1
28131,Male,1,2,Not Graduate,1,13648,,60000,300,0,1
28132,Male,1,1,,1,49898,1745,50000,120,0,1
28133,Female,1,0,Graduate,1,9101,,40000,240,1,1
